#{"t_start": 1627555575.9669209, "env_id": null}
r,l,t
24.437847,3,3255.011418
0.837001,3,3267.53763
8.390506,3,3315.775347
5.393585,3,3361.807207
10.66491,3,3393.301259
25.327736,3,3453.615769
1.754179,3,3473.035714
16.498137,3,3521.652938
0.089681,3,3532.583808
13.411656,3,3569.307171
10.41226,3,3602.657014
0.109053,3,3612.940856
6.013101,3,3637.936751
16.800078,3,3678.244882
6.550499,3,3705.329859
6.218437,3,3729.582709
0.139025,3,3740.911428
21.877187,3,3799.316647
24.000032,3,3850.368061
13.680809,3,3888.099154
6.502202,3,3910.672715
13.797158,3,3949.407338
15.774396,3,3987.837603
0.571144,3,4002.159508
0.102035,3,4034.526909
0.2724,3,4047.075755
18.266151,3,4090.242333
